-1000;-10;0;20;60;70;81;81;81
-1000;-10;0;20;60;70;81;81;81
-1000;-11.556;-5.01316;9.97376;57.6472;70;81;81;81
-1000;-15.4884;-7.95961;3.3726;39.3537;70;81;81;81
-1000;-12.4314;-3.93208;13.4408;54.6174;70;81;81;81
-1000;-10;0;20;60;70;81;81;81
