0;0;3;-10;-20;-25;-30;-35;-40
0;-0.19802;2.77228;-10;-20;-25;-30;-35;-40
0;0;3;-10;-20;-25;-30;-35;-40
0;0;3;-10;-20;-25;-30;-35;-40
0;0;3;-10;-20;-25;-30;-35;-40
0;0;3;-10;-20;-25;-30;-35;-40
