game 585 : Score 0 : 40950, score 1 : 21340
game 586 : Score 0 : 41040, score 1 : 21340
game 587 : Score 0 : 41120, score 1 : 21340
game 588 : Score 0 : 41120, score 1 : 21430
game 589 : Score 0 : 41220, score 1 : 21430
game 590 : Score 0 : 41220, score 1 : 21520
game 591 : Score 0 : 41310, score 1 : 21520
game 592 : Score 0 : 41470, score 1 : 21520
game 593 : Score 0 : 41570, score 1 : 21520
game 594 : Score 0 : 41650, score 1 : 21520
game 595 : Score 0 : 41740, score 1 : 21520
game 596 : Score 0 : 41830, score 1 : 21520
game 597 : Score 0 : 41920, score 1 : 21520
game 598 : Score 0 : 42010, score 1 : 21520
game 599 : Score 0 : 42170, score 1 : 21520
game 600 : Score 0 : 42170, score 1 : 21680
game 601 : Score 0 : 42330, score 1 : 21680
game 602 : Score 0 : 42330, score 1 : 21770
game 603 : Score 0 : 42440, score 1 : 21770
game 604 : Score 0 : 42440, score 1 : 21860
game 605 : Score 0 : 42440, score 1 : 21950
game 606 : Score 0 : 42440, score 1 : 22040
game 607 : Score 0 : 42440, score 1 : 22140
game 608 : Score 0 : 42530, score 1 : 22140
game 609 : Score 0 : 42690, score 1 : 22140
game 610 : Score 0 : 42780, score 1 : 22140
game 611 : Score 0 : 42940, score 1 : 22140
game 612 : Score 0 : 43020, score 1 : 22140
game 613 : Score 0 : 43110, score 1 : 22140
game 614 : Score 0 : 43200, score 1 : 22140
game 615 : Score 0 : 43200, score 1 : 22230
game 616 : Score 0 : 43290, score 1 : 22230
game 617 : Score 0 : 43380, score 1 : 22230
game 618 : Score 0 : 43470, score 1 : 22230
game 619 : Score 0 : 43630, score 1 : 22230
game 620 : Score 0 : 43630, score 1 : 22310
game 621 : Score 0 : 43740, score 1 : 22310
game 622 : Score 0 : 43740, score 1 : 22400
game 623 : Score 0 : 43830, score 1 : 22400
game 624 : Score 0 : 43920, score 1 : 22400
game 625 : Score 0 : 44020, score 1 : 22400
game 626 : Score 0 : 44100, score 1 : 22400
game 627 : Score 0 : 44190, score 1 : 22400
game 628 : Score 0 : 44280, score 1 : 22400
game 629 : Score 0 : 44370, score 1 : 22400
game 630 : Score 0 : 44530, score 1 : 22400
game 631 : Score 0 : 44610, score 1 : 22400
game 632 : Score 0 : 44700, score 1 : 22400
game 633 : Score 0 : 44790, score 1 : 22400
game 634 : Score 0 : 44880, score 1 : 22400
game 635 : Score 0 : 45040, score 1 : 22400
game 636 : Score 0 : 45200, score 1 : 22400
game 637 : Score 0 : 45200, score 1 : 22490
game 638 : Score 0 : 45200, score 1 : 22580
game 639 : Score 0 : 45200, score 1 : 22670
game 640 : Score 0 : 45360, score 1 : 22670
game 641 : Score 0 : 45440, score 1 : 22670
game 642 : Score 0 : 45440, score 1 : 22770
game 643 : Score 0 : 45600, score 1 : 22770
game 644 : Score 0 : 45760, score 1 : 22770
game 645 : Score 0 : 45920, score 1 : 22770
game 646 : Score 0 : 45920, score 1 : 22850
game 647 : Score 0 : 45920, score 1 : 22950
game 648 : Score 0 : 46080, score 1 : 22950
game 649 : Score 0 : 46240, score 1 : 22950
game 650 : Score 0 : 46330, score 1 : 22950
game 651 : Score 0 : 46420, score 1 : 22950
game 652 : Score 0 : 46510, score 1 : 22950
game 653 : Score 0 : 46600, score 1 : 22950
game 654 : Score 0 : 46680, score 1 : 22950
game 655 : Score 0 : 46770, score 1 : 22950
game 656 : Score 0 : 46770, score 1 : 23050
game 657 : Score 0 : 46870, score 1 : 23050
game 658 : Score 0 : 46870, score 1 : 23140
game 659 : Score 0 : 47030, score 1 : 23140
game 660 : Score 0 : 47120, score 1 : 23140
game 661 : Score 0 : 47200, score 1 : 23140
game 662 : Score 0 : 47290, score 1 : 23140
game 663 : Score 0 : 47450, score 1 : 23140
game 664 : Score 0 : 47450, score 1 : 23300
game 665 : Score 0 : 47540, score 1 : 23300
game 666 : Score 0 : 47640, score 1 : 23300
game 667 : Score 0 : 47740, score 1 : 23300
game 668 : Score 0 : 47740, score 1 : 23390
game 669 : Score 0 : 47900, score 1 : 23390
game 670 : Score 0 : 47900, score 1 : 23480
game 671 : Score 0 : 47980, score 1 : 23480
game 672 : Score 0 : 48070, score 1 : 23480
game 673 : Score 0 : 48160, score 1 : 23480
game 674 : Score 0 : 48160, score 1 : 23560
game 675 : Score 0 : 48250, score 1 : 23560
game 676 : Score 0 : 48330, score 1 : 23560
game 677 : Score 0 : 48410, score 1 : 23560
game 678 : Score 0 : 48570, score 1 : 23560
game 679 : Score 0 : 48570, score 1 : 23650
game 680 : Score 0 : 48570, score 1 : 23740
game 681 : Score 0 : 48670, score 1 : 23740
game 682 : Score 0 : 48750, score 1 : 23740
game 683 : Score 0 : 48840, score 1 : 23740
game 684 : Score 0 : 48930, score 1 : 23740
game 685 : Score 0 : 49090, score 1 : 23740
game 686 : Score 0 : 49250, score 1 : 23740
game 687 : Score 0 : 49330, score 1 : 23740
game 688 : Score 0 : 49420, score 1 : 23740
game 689 : Score 0 : 49420, score 1 : 23830
game 690 : Score 0 : 49500, score 1 : 23830
game 691 : Score 0 : 49500, score 1 : 23920
game 692 : Score 0 : 49590, score 1 : 23920
game 693 : Score 0 : 49750, score 1 : 23920
game 694 : Score 0 : 49910, score 1 : 23920
game 695 : Score 0 : 50070, score 1 : 23920
game 696 : Score 0 : 50230, score 1 : 23920
game 697 : Score 0 : 50310, score 1 : 23920
game 698 : Score 0 : 50400, score 1 : 23920
game 699 : Score 0 : 50490, score 1 : 23920
game 700 : Score 0 : 50570, score 1 : 23920
game 701 : Score 0 : 50730, score 1 : 23920
game 702 : Score 0 : 50820, score 1 : 23920
game 703 : Score 0 : 50980, score 1 : 23920
game 704 : Score 0 : 50980, score 1 : 24010
game 705 : Score 0 : 50980, score 1 : 24090
game 706 : Score 0 : 50980, score 1 : 24250
game 707 : Score 0 : 51070, score 1 : 24250
game 708 : Score 0 : 51150, score 1 : 24250
game 709 : Score 0 : 51310, score 1 : 24250
game 710 : Score 0 : 51310, score 1 : 24340
game 711 : Score 0 : 51390, score 1 : 24340
game 712 : Score 0 : 51470, score 1 : 24340
game 713 : Score 0 : 51560, score 1 : 24340
game 714 : Score 0 : 51560, score 1 : 24430
game 715 : Score 0 : 51640, score 1 : 24430
game 716 : Score 0 : 51640, score 1 : 24590
game 717 : Score 0 : 51800, score 1 : 24590
game 718 : Score 0 : 51890, score 1 : 24590
game 719 : Score 0 : 51970, score 1 : 24590
game 720 : Score 0 : 52050, score 1 : 24590
game 721 : Score 0 : 52140, score 1 : 24590
game 722 : Score 0 : 52240, score 1 : 24590
game 723 : Score 0 : 52330, score 1 : 24590
game 724 : Score 0 : 52410, score 1 : 24590
game 725 : Score 0 : 52490, score 1 : 24590
game 726 : Score 0 : 52580, score 1 : 24590
game 727 : Score 0 : 52740, score 1 : 24590
game 728 : Score 0 : 52820, score 1 : 24590
game 729 : Score 0 : 52980, score 1 : 24590
game 730 : Score 0 : 53060, score 1 : 24590
game 731 : Score 0 : 53150, score 1 : 24590
game 732 : Score 0 : 53150, score 1 : 24680
game 733 : Score 0 : 53150, score 1 : 24770
game 734 : Score 0 : 53230, score 1 : 24770
game 735 : Score 0 : 53310, score 1 : 24770
game 736 : Score 0 : 53310, score 1 : 24860
game 737 : Score 0 : 53310, score 1 : 24960
game 738 : Score 0 : 53310, score 1 : 25050
game 739 : Score 0 : 53390, score 1 : 25050
game 740 : Score 0 : 53550, score 1 : 25050
game 741 : Score 0 : 53550, score 1 : 25210
game 742 : Score 0 : 53710, score 1 : 25210
game 743 : Score 0 : 53710, score 1 : 25290
game 744 : Score 0 : 53790, score 1 : 25290
game 745 : Score 0 : 53790, score 1 : 25380
game 746 : Score 0 : 53880, score 1 : 25380
game 747 : Score 0 : 53880, score 1 : 25480
game 748 : Score 0 : 53880, score 1 : 25570
game 749 : Score 0 : 53970, score 1 : 25570
game 750 : Score 0 : 54130, score 1 : 25570
game 751 : Score 0 : 54220, score 1 : 25570
game 752 : Score 0 : 54220, score 1 : 25660
game 753 : Score 0 : 54310, score 1 : 25660
game 754 : Score 0 : 54390, score 1 : 25660
game 755 : Score 0 : 54550, score 1 : 25660
game 756 : Score 0 : 54640, score 1 : 25660
game 757 : Score 0 : 54800, score 1 : 25660
game 758 : Score 0 : 54800, score 1 : 25740
game 759 : Score 0 : 54800, score 1 : 25900
game 760 : Score 0 : 54880, score 1 : 25900
game 761 : Score 0 : 54970, score 1 : 25900
game 762 : Score 0 : 54970, score 1 : 25980
game 763 : Score 0 : 55130, score 1 : 25980
game 764 : Score 0 : 55220, score 1 : 25980
game 765 : Score 0 : 55310, score 1 : 25980
game 766 : Score 0 : 55310, score 1 : 26140
game 767 : Score 0 : 55310, score 1 : 26230
game 768 : Score 0 : 55470, score 1 : 26230
game 769 : Score 0 : 55560, score 1 : 26230
game 770 : Score 0 : 55560, score 1 : 26330
game 771 : Score 0 : 55560, score 1 : 26420
game 772 : Score 0 : 55560, score 1 : 26510
game 773 : Score 0 : 55640, score 1 : 26510
game 774 : Score 0 : 55640, score 1 : 26590
game 775 : Score 0 : 55640, score 1 : 26670
game 776 : Score 0 : 55800, score 1 : 26670
game 777 : Score 0 : 55890, score 1 : 26670
game 778 : Score 0 : 55970, score 1 : 26670
game 779 : Score 0 : 56070, score 1 : 26670
game 780 : Score 0 : 56160, score 1 : 26670
game 781 : Score 0 : 56320, score 1 : 26670
game 782 : Score 0 : 56480, score 1 : 26670
game 783 : Score 0 : 56570, score 1 : 26670
game 784 : Score 0 : 56650, score 1 : 26670
game 785 : Score 0 : 56740, score 1 : 26670
game 786 : Score 0 : 56740, score 1 : 26830
game 787 : Score 0 : 56900, score 1 : 26830
game 788 : Score 0 : 56900, score 1 : 26920
game 789 : Score 0 : 56980, score 1 : 26920
game 790 : Score 0 : 56980, score 1 : 27010
game 791 : Score 0 : 57070, score 1 : 27010
game 792 : Score 0 : 57230, score 1 : 27010
game 793 : Score 0 : 57320, score 1 : 27010
game 794 : Score 0 : 57410, score 1 : 27010
game 795 : Score 0 : 57410, score 1 : 27100
game 796 : Score 0 : 57570, score 1 : 27100
game 797 : Score 0 : 57730, score 1 : 27100
game 798 : Score 0 : 57810, score 1 : 27100
game 799 : Score 0 : 57970, score 1 : 27100
game 800 : Score 0 : 57970, score 1 : 27190
game 801 : Score 0 : 58130, score 1 : 27190
game 802 : Score 0 : 58220, score 1 : 27190
game 803 : Score 0 : 58310, score 1 : 27190
game 804 : Score 0 : 58470, score 1 : 27190
game 805 : Score 0 : 58470, score 1 : 27280
game 806 : Score 0 : 58630, score 1 : 27280
game 807 : Score 0 : 58720, score 1 : 27280
game 808 : Score 0 : 58720, score 1 : 27360
game 809 : Score 0 : 58720, score 1 : 27520
game 810 : Score 0 : 58800, score 1 : 27520
game 811 : Score 0 : 58960, score 1 : 27520
game 812 : Score 0 : 59050, score 1 : 27520
game 813 : Score 0 : 59140, score 1 : 27520
game 814 : Score 0 : 59230, score 1 : 27520
game 815 : Score 0 : 59230, score 1 : 27620
game 816 : Score 0 : 59310, score 1 : 27620
game 817 : Score 0 : 59470, score 1 : 27620
game 818 : Score 0 : 59630, score 1 : 27620
game 819 : Score 0 : 59710, score 1 : 27620
game 820 : Score 0 : 59710, score 1 : 27720
game 821 : Score 0 : 59790, score 1 : 27720
game 822 : Score 0 : 59870, score 1 : 27720
game 823 : Score 0 : 59870, score 1 : 27800
game 824 : Score 0 : 60030, score 1 : 27800
game 825 : Score 0 : 60030, score 1 : 27880
game 826 : Score 0 : 60030, score 1 : 27970
game 827 : Score 0 : 60030, score 1 : 28060
game 828 : Score 0 : 60030, score 1 : 28150
game 829 : Score 0 : 60120, score 1 : 28150
game 830 : Score 0 : 60210, score 1 : 28150
game 831 : Score 0 : 60370, score 1 : 28150
game 832 : Score 0 : 60450, score 1 : 28150
game 833 : Score 0 : 60530, score 1 : 28150
game 834 : Score 0 : 60620, score 1 : 28150
game 835 : Score 0 : 60620, score 1 : 28230
game 836 : Score 0 : 60780, score 1 : 28230
game 837 : Score 0 : 60780, score 1 : 28390
game 838 : Score 0 : 60780, score 1 : 28470
game 839 : Score 0 : 60780, score 1 : 28630
game 840 : Score 0 : 60780, score 1 : 28730
game 841 : Score 0 : 60780, score 1 : 28890
game 842 : Score 0 : 60860, score 1 : 28890
game 843 : Score 0 : 61020, score 1 : 28890
game 844 : Score 0 : 61180, score 1 : 28890
game 845 : Score 0 : 61270, score 1 : 28890
game 846 : Score 0 : 61270, score 1 : 29000
game 847 : Score 0 : 61270, score 1 : 29090
game 848 : Score 0 : 61350, score 1 : 29090
game 849 : Score 0 : 61510, score 1 : 29090
game 850 : Score 0 : 61510, score 1 : 29180
game 851 : Score 0 : 61670, score 1 : 29180
game 852 : Score 0 : 61760, score 1 : 29180
game 853 : Score 0 : 61850, score 1 : 29180
game 854 : Score 0 : 61930, score 1 : 29180
game 855 : Score 0 : 61930, score 1 : 29270
game 856 : Score 0 : 62020, score 1 : 29270
game 857 : Score 0 : 62020, score 1 : 29350
game 858 : Score 0 : 62020, score 1 : 29440
game 859 : Score 0 : 62100, score 1 : 29440
game 860 : Score 0 : 62100, score 1 : 29520
game 861 : Score 0 : 62180, score 1 : 29520
game 862 : Score 0 : 62260, score 1 : 29520
game 863 : Score 0 : 62340, score 1 : 29520
game 864 : Score 0 : 62340, score 1 : 29600
game 865 : Score 0 : 62430, score 1 : 29600
game 866 : Score 0 : 62430, score 1 : 29690
game 867 : Score 0 : 62520, score 1 : 29690
game 868 : Score 0 : 62610, score 1 : 29690
game 869 : Score 0 : 62700, score 1 : 29690
game 870 : Score 0 : 62700, score 1 : 29790
game 871 : Score 0 : 62700, score 1 : 29870
game 872 : Score 0 : 62700, score 1 : 29960
game 873 : Score 0 : 62780, score 1 : 29960
game 874 : Score 0 : 62940, score 1 : 29960
game 875 : Score 0 : 63030, score 1 : 29960
game 876 : Score 0 : 63190, score 1 : 29960
game 877 : Score 0 : 63190, score 1 : 30070
game 878 : Score 0 : 63280, score 1 : 30070
game 879 : Score 0 : 63280, score 1 : 30160
game 880 : Score 0 : 63280, score 1 : 30320
game 881 : Score 0 : 63280, score 1 : 30410
game 882 : Score 0 : 63440, score 1 : 30410
game 883 : Score 0 : 63520, score 1 : 30410
game 884 : Score 0 : 63520, score 1 : 30570
game 885 : Score 0 : 63520, score 1 : 30670
game 886 : Score 0 : 63520, score 1 : 30750
game 887 : Score 0 : 63680, score 1 : 30750
game 888 : Score 0 : 63760, score 1 : 30750
game 889 : Score 0 : 63850, score 1 : 30750
game 890 : Score 0 : 63940, score 1 : 30750
game 891 : Score 0 : 64020, score 1 : 30750
game 892 : Score 0 : 64180, score 1 : 30750
game 893 : Score 0 : 64280, score 1 : 30750
game 894 : Score 0 : 64280, score 1 : 30840
game 895 : Score 0 : 64360, score 1 : 30840
game 896 : Score 0 : 64450, score 1 : 30840
game 897 : Score 0 : 64550, score 1 : 30840
game 898 : Score 0 : 64710, score 1 : 30840
game 899 : Score 0 : 64710, score 1 : 30930
game 900 : Score 0 : 64710, score 1 : 31020
game 901 : Score 0 : 64710, score 1 : 31100
game 902 : Score 0 : 64710, score 1 : 31190
game 903 : Score 0 : 64790, score 1 : 31190
game 904 : Score 0 : 64880, score 1 : 31190
game 905 : Score 0 : 64970, score 1 : 31190
game 906 : Score 0 : 65070, score 1 : 31190
game 907 : Score 0 : 65160, score 1 : 31190
game 908 : Score 0 : 65160, score 1 : 31280
game 909 : Score 0 : 65160, score 1 : 31360
game 910 : Score 0 : 65160, score 1 : 31450
game 911 : Score 0 : 65240, score 1 : 31450
game 912 : Score 0 : 65240, score 1 : 31530
game 913 : Score 0 : 65240, score 1 : 31620
game 914 : Score 0 : 65330, score 1 : 31620
game 915 : Score 0 : 65420, score 1 : 31620
game 916 : Score 0 : 65500, score 1 : 31620
game 917 : Score 0 : 65660, score 1 : 31620
game 918 : Score 0 : 65750, score 1 : 31620
game 919 : Score 0 : 65750, score 1 : 31720
game 920 : Score 0 : 65840, score 1 : 31720
game 921 : Score 0 : 65930, score 1 : 31720
game 922 : Score 0 : 65930, score 1 : 31820
game 923 : Score 0 : 66020, score 1 : 31820
game 924 : Score 0 : 66180, score 1 : 31820
game 925 : Score 0 : 66270, score 1 : 31820
game 926 : Score 0 : 66270, score 1 : 31920
game 927 : Score 0 : 66430, score 1 : 31920
game 928 : Score 0 : 66520, score 1 : 31920
game 929 : Score 0 : 66610, score 1 : 31920
game 930 : Score 0 : 66610, score 1 : 32000
game 931 : Score 0 : 66700, score 1 : 32000
game 932 : Score 0 : 66800, score 1 : 32000
game 933 : Score 0 : 66800, score 1 : 32090
game 934 : Score 0 : 66880, score 1 : 32090
game 935 : Score 0 : 66970, score 1 : 32090
game 936 : Score 0 : 67130, score 1 : 32090
game 937 : Score 0 : 67130, score 1 : 32180
game 938 : Score 0 : 67130, score 1 : 32270
game 939 : Score 0 : 67290, score 1 : 32270
game 940 : Score 0 : 67370, score 1 : 32270
game 941 : Score 0 : 67370, score 1 : 32370
game 942 : Score 0 : 67460, score 1 : 32370
game 943 : Score 0 : 67460, score 1 : 32460
game 944 : Score 0 : 67460, score 1 : 32620
game 945 : Score 0 : 67540, score 1 : 32620
game 946 : Score 0 : 67630, score 1 : 32620
game 947 : Score 0 : 67790, score 1 : 32620
game 948 : Score 0 : 67880, score 1 : 32620
game 949 : Score 0 : 67880, score 1 : 32710
game 950 : Score 0 : 67880, score 1 : 32790
game 951 : Score 0 : 67880, score 1 : 32880
game 952 : Score 0 : 67970, score 1 : 32880
game 953 : Score 0 : 67970, score 1 : 33040
game 954 : Score 0 : 68060, score 1 : 33040
game 955 : Score 0 : 68150, score 1 : 33040
game 956 : Score 0 : 68240, score 1 : 33040
game 957 : Score 0 : 68240, score 1 : 33140
game 958 : Score 0 : 68330, score 1 : 33140
game 959 : Score 0 : 68330, score 1 : 33300
game 960 : Score 0 : 68330, score 1 : 33390
game 961 : Score 0 : 68420, score 1 : 33390
game 962 : Score 0 : 68420, score 1 : 33480
game 963 : Score 0 : 68420, score 1 : 33640
game 964 : Score 0 : 68420, score 1 : 33800
game 965 : Score 0 : 68510, score 1 : 33800
game 966 : Score 0 : 68600, score 1 : 33800
game 967 : Score 0 : 68690, score 1 : 33800
game 968 : Score 0 : 68690, score 1 : 33890
game 969 : Score 0 : 68770, score 1 : 33890
game 970 : Score 0 : 68930, score 1 : 33890
game 971 : Score 0 : 69020, score 1 : 33890
game 972 : Score 0 : 69020, score 1 : 33980
game 973 : Score 0 : 69020, score 1 : 34070
game 974 : Score 0 : 69020, score 1 : 34150
game 975 : Score 0 : 69110, score 1 : 34150
game 976 : Score 0 : 69110, score 1 : 34240
game 977 : Score 0 : 69270, score 1 : 34240
game 978 : Score 0 : 69360, score 1 : 34240
game 979 : Score 0 : 69360, score 1 : 34350
game 980 : Score 0 : 69360, score 1 : 34430
game 981 : Score 0 : 69440, score 1 : 34430
game 982 : Score 0 : 69440, score 1 : 34590
game 983 : Score 0 : 69520, score 1 : 34590
game 984 : Score 0 : 69600, score 1 : 34590
game 985 : Score 0 : 69690, score 1 : 34590
game 986 : Score 0 : 69690, score 1 : 34690
game 987 : Score 0 : 69780, score 1 : 34690
game 988 : Score 0 : 69860, score 1 : 34690
game 989 : Score 0 : 69950, score 1 : 34690
game 990 : Score 0 : 70040, score 1 : 34690
game 991 : Score 0 : 70130, score 1 : 34690
game 992 : Score 0 : 70130, score 1 : 34780
game 993 : Score 0 : 70130, score 1 : 34870
game 994 : Score 0 : 70220, score 1 : 34870
game 995 : Score 0 : 70310, score 1 : 34870
game 996 : Score 0 : 70310, score 1 : 34970
game 997 : Score 0 : 70400, score 1 : 34970
game 998 : Score 0 : 70490, score 1 : 34970
game 999 : Score 0 : 70490, score 1 : 35050
game 1000 : Score 0 : 70490, score 1 : 35140
game 1001 : Score 0 : 70490, score 1 : 35230
game 1002 : Score 0 : 70570, score 1 : 35230
game 1003 : Score 0 : 70570, score 1 : 35320
game 1004 : Score 0 : 70650, score 1 : 35320
game 1005 : Score 0 : 70810, score 1 : 35320
game 1006 : Score 0 : 70970, score 1 : 35320
game 1007 : Score 0 : 71060, score 1 : 35320
game 1008 : Score 0 : 71140, score 1 : 35320
game 1009 : Score 0 : 71220, score 1 : 35320
game 1010 : Score 0 : 71380, score 1 : 35320
game 1011 : Score 0 : 71380, score 1 : 35400
game 1012 : Score 0 : 71380, score 1 : 35480
game 1013 : Score 0 : 71380, score 1 : 35640
game 1014 : Score 0 : 71470, score 1 : 35640
game 1015 : Score 0 : 71470, score 1 : 35740
game 1016 : Score 0 : 71470, score 1 : 35840
game 1017 : Score 0 : 71470, score 1 : 35920
game 1018 : Score 0 : 71560, score 1 : 35920
game 1019 : Score 0 : 71650, score 1 : 35920
game 1020 : Score 0 : 71650, score 1 : 36010
game 1021 : Score 0 : 71810, score 1 : 36010
game 1022 : Score 0 : 71810, score 1 : 36110
game 1023 : Score 0 : 71900, score 1 : 36110
game 1024 : Score 0 : 72000, score 1 : 36110
game 1025 : Score 0 : 72000, score 1 : 36210
game 1026 : Score 0 : 72000, score 1 : 36290
game 1027 : Score 0 : 72160, score 1 : 36290
game 1028 : Score 0 : 72320, score 1 : 36290
game 1029 : Score 0 : 72410, score 1 : 36290
game 1030 : Score 0 : 72410, score 1 : 36450
game 1031 : Score 0 : 72490, score 1 : 36450
game 1032 : Score 0 : 72650, score 1 : 36450
game 1033 : Score 0 : 72730, score 1 : 36450
game 1034 : Score 0 : 72890, score 1 : 36450
game 1035 : Score 0 : 72890, score 1 : 36610
game 1036 : Score 0 : 72890, score 1 : 36690
game 1037 : Score 0 : 72990, score 1 : 36690
game 1038 : Score 0 : 73080, score 1 : 36690
game 1039 : Score 0 : 73170, score 1 : 36690
game 1040 : Score 0 : 73170, score 1 : 36780
game 1041 : Score 0 : 73170, score 1 : 36870
game 1042 : Score 0 : 73170, score 1 : 36970
game 1043 : Score 0 : 73260, score 1 : 36970
game 1044 : Score 0 : 73350, score 1 : 36970
game 1045 : Score 0 : 73430, score 1 : 36970
game 1046 : Score 0 : 73510, score 1 : 36970
game 1047 : Score 0 : 73590, score 1 : 36970
game 1048 : Score 0 : 73680, score 1 : 36970
game 1049 : Score 0 : 73840, score 1 : 36970
game 1050 : Score 0 : 73840, score 1 : 37060
game 1051 : Score 0 : 73940, score 1 : 37060
game 1052 : Score 0 : 73940, score 1 : 37150
game 1053 : Score 0 : 73940, score 1 : 37240
game 1054 : Score 0 : 73940, score 1 : 37330
game 1055 : Score 0 : 74100, score 1 : 37330
game 1056 : Score 0 : 74100, score 1 : 37420
game 1057 : Score 0 : 74190, score 1 : 37420
game 1058 : Score 0 : 74350, score 1 : 37420
game 1059 : Score 0 : 74430, score 1 : 37420
game 1060 : Score 0 : 74520, score 1 : 37420
game 1061 : Score 0 : 74520, score 1 : 37510
game 1062 : Score 0 : 74520, score 1 : 37600
game 1063 : Score 0 : 74600, score 1 : 37600
game 1064 : Score 0 : 74600, score 1 : 37690
game 1065 : Score 0 : 74690, score 1 : 37690
game 1066 : Score 0 : 74850, score 1 : 37690
game 1067 : Score 0 : 74850, score 1 : 37770
game 1068 : Score 0 : 74930, score 1 : 37770
game 1069 : Score 0 : 75090, score 1 : 37770
game 1070 : Score 0 : 75180, score 1 : 37770
game 1071 : Score 0 : 75180, score 1 : 37850
game 1072 : Score 0 : 75270, score 1 : 37850
game 1073 : Score 0 : 75360, score 1 : 37850
game 1074 : Score 0 : 75440, score 1 : 37850
game 1075 : Score 0 : 75600, score 1 : 37850
game 1076 : Score 0 : 75600, score 1 : 37930
game 1077 : Score 0 : 75680, score 1 : 37930
game 1078 : Score 0 : 75770, score 1 : 37930
game 1079 : Score 0 : 75770, score 1 : 38020
game 1080 : Score 0 : 75770, score 1 : 38180
game 1081 : Score 0 : 75770, score 1 : 38260
game 1082 : Score 0 : 75770, score 1 : 38360
game 1083 : Score 0 : 75860, score 1 : 38360
game 1084 : Score 0 : 75960, score 1 : 38360
game 1085 : Score 0 : 76120, score 1 : 38360
game 1086 : Score 0 : 76210, score 1 : 38360
game 1087 : Score 0 : 76300, score 1 : 38360
game 1088 : Score 0 : 76390, score 1 : 38360
game 1089 : Score 0 : 76390, score 1 : 38450
game 1090 : Score 0 : 76550, score 1 : 38450
game 1091 : Score 0 : 76550, score 1 : 38530
game 1092 : Score 0 : 76640, score 1 : 38530
game 1093 : Score 0 : 76640, score 1 : 38690
game 1094 : Score 0 : 76730, score 1 : 38690
game 1095 : Score 0 : 76730, score 1 : 38850
game 1096 : Score 0 : 76810, score 1 : 38850
game 1097 : Score 0 : 76900, score 1 : 38850
game 1098 : Score 0 : 76990, score 1 : 38850
game 1099 : Score 0 : 77080, score 1 : 38850
game 1100 : Score 0 : 77080, score 1 : 38930
game 1101 : Score 0 : 77170, score 1 : 38930
game 1102 : Score 0 : 77330, score 1 : 38930
game 1103 : Score 0 : 77330, score 1 : 39020
game 1104 : Score 0 : 77490, score 1 : 39020
game 1105 : Score 0 : 77490, score 1 : 39110
game 1106 : Score 0 : 77590, score 1 : 39110
game 1107 : Score 0 : 77750, score 1 : 39110
game 1108 : Score 0 : 77750, score 1 : 39200
game 1109 : Score 0 : 77840, score 1 : 39200
game 1110 : Score 0 : 77840, score 1 : 39280
game 1111 : Score 0 : 77940, score 1 : 39280
game 1112 : Score 0 : 78020, score 1 : 39280
game 1113 : Score 0 : 78110, score 1 : 39280
game 1114 : Score 0 : 78190, score 1 : 39280
game 1115 : Score 0 : 78280, score 1 : 39280
game 1116 : Score 0 : 78370, score 1 : 39280
game 1117 : Score 0 : 78460, score 1 : 39280
game 1118 : Score 0 : 78540, score 1 : 39280
game 1119 : Score 0 : 78620, score 1 : 39280
game 1120 : Score 0 : 78710, score 1 : 39280
game 1121 : Score 0 : 78800, score 1 : 39280
game 1122 : Score 0 : 78800, score 1 : 39370
game 1123 : Score 0 : 78800, score 1 : 39460
game 1124 : Score 0 : 78880, score 1 : 39460
game 1125 : Score 0 : 78970, score 1 : 39460
game 1126 : Score 0 : 79050, score 1 : 39460
game 1127 : Score 0 : 79050, score 1 : 39550
game 1128 : Score 0 : 79140, score 1 : 39550
game 1129 : Score 0 : 79300, score 1 : 39550
game 1130 : Score 0 : 79300, score 1 : 39640
game 1131 : Score 0 : 79300, score 1 : 39730
game 1132 : Score 0 : 79390, score 1 : 39730
game 1133 : Score 0 : 79480, score 1 : 39730
game 1134 : Score 0 : 79480, score 1 : 39820
game 1135 : Score 0 : 79480, score 1 : 39910
game 1136 : Score 0 : 79570, score 1 : 39910
game 1137 : Score 0 : 79730, score 1 : 39910
game 1138 : Score 0 : 79820, score 1 : 39910
game 1139 : Score 0 : 79820, score 1 : 39990
game 1140 : Score 0 : 79910, score 1 : 39990
game 1141 : Score 0 : 79910, score 1 : 40080
game 1142 : Score 0 : 79990, score 1 : 40080
game 1143 : Score 0 : 80070, score 1 : 40080
game 1144 : Score 0 : 80150, score 1 : 40080
game 1145 : Score 0 : 80310, score 1 : 40080
game 1146 : Score 0 : 80310, score 1 : 40170
game 1147 : Score 0 : 80390, score 1 : 40170
game 1148 : Score 0 : 80390, score 1 : 40250
game 1149 : Score 0 : 80470, score 1 : 40250
game 1150 : Score 0 : 80550, score 1 : 40250
game 1151 : Score 0 : 80550, score 1 : 40340
game 1152 : Score 0 : 80630, score 1 : 40340
game 1153 : Score 0 : 80790, score 1 : 40340
game 1154 : Score 0 : 80870, score 1 : 40340
game 1155 : Score 0 : 80960, score 1 : 40340
game 1156 : Score 0 : 81050, score 1 : 40340
game 1157 : Score 0 : 81050, score 1 : 40430
game 1158 : Score 0 : 81140, score 1 : 40430
game 1159 : Score 0 : 81140, score 1 : 40530
game 1160 : Score 0 : 81230, score 1 : 40530
